target,position,layer,r2,r2_shuffled,r2_random
s2,val_s2,0,0.06829245260065797,-0.01768723309419884,0.06754751392303071
answer~nonlin,val_s2,0,-0.009265054100195291,-0.009438815260388589,-0.0026497184661256057
s1~nonlin,val_s2,0,-0.010108236830315809,-0.005842211184740931,-0.0006874729747969877
s2~nonlin,val_s2,0,-0.009265054100195291,-0.008920631852445737,-0.0026497184661253836
answer,val_s2,2,0.9390034739880184,-0.013225812245129198,0.9288447853672502
s1,val_s2,2,0.8112803374311311,-0.0036329279228577427,0.8015748371580256
s2,val_s2,2,0.9978013177254699,-0.020895846294848974,0.9869595579988762
answer~nonlin,val_s2,2,0.511159740177211,-0.021107683493841956,0.5100427308007592
s1~nonlin,val_s2,2,0.16269669586925972,0.005737516230469808,0.17810106842069662
s2~nonlin,val_s2,2,0.511159740177211,-0.011076428348328227,0.5100427308007586
answer,val_s2,4,0.9361867504766275,-0.015835162750762022,0.9186894983221093
s1,val_s2,4,0.8942066400842452,-0.0018273195371381057,0.8603613558504324
s2,val_s2,4,0.9928136339019641,-0.02405821338045455,0.9738389916055152
answer~nonlin,val_s2,4,0.5401571699468137,-0.017646141882204036,0.4864521967046268
s1~nonlin,val_s2,4,0.1838614485142418,0.005482414625138765,0.17239494771831643
s2~nonlin,val_s2,4,0.5401571699468131,-0.009242715129548218,0.486452196704626
answer,val_s2,6,0.9317614938808678,-0.013611480751902993,0.8789851179830553
s1,val_s2,6,0.8894359100805934,-0.004433374784910571,0.7863548811505985
s2,val_s2,6,0.9887645199410141,-0.023461172763328486,0.9330179421143165
answer~nonlin,val_s2,6,0.5136156968030128,-0.018579128797215017,0.488681932902189
s1~nonlin,val_s2,6,0.18551334501532557,0.004144989142309541,0.1873803989994015
s2~nonlin,val_s2,6,0.5136156968030123,-0.008303615508746809,0.4886819329021884
answer,val_s2,8,0.9248475961708127,-0.012114102944670302,0.8880293422137376
s1,val_s2,8,0.9314936688940781,-0.004831937494564897,0.8611769080332294
s2,val_s2,8,0.9822368265335131,-0.024552938436726235,0.9356727326594829
answer~nonlin,val_s2,8,0.5271651131124846,-0.018721376725457484,0.5374204597792742
s1~nonlin,val_s2,8,0.22749723461313176,-0.0035118081626470676,0.27349910314762393
s2~nonlin,val_s2,8,0.5271651131124839,-0.005862238194338065,0.5374204597792736
answer,val_s2,10,0.9283546760732346,-0.009173274007929999,0.8840276975924576
s1,val_s2,10,0.9534672228085601,-0.006125058779084869,0.8828065401744231
s2,val_s2,10,0.9832642188072089,-0.022238279325195176,0.9295261168267361
answer~nonlin,val_s2,10,0.5868661579223988,-0.018548634253914953,0.46511260260800524
s1~nonlin,val_s2,10,0.409570206751243,-0.004955152581941791,0.2947563342212314
s2~nonlin,val_s2,10,0.5868661579223982,-0.0028361160604017943,0.46511260260800513
answer,val_s2,12,0.9453862617502135,-0.008670266948207939,0.9003027422051788
s1,val_s2,12,0.9747086613795073,-0.008610975793251319,0.8818566416841341
s2,val_s2,12,0.9866643678871153,-0.023784830457483475,0.9409486772058071
answer~nonlin,val_s2,12,0.765173361970092,-0.016300768115372843,0.4126765564403775
s1~nonlin,val_s2,12,0.5821819709442024,-0.004745334280938929,0.39715342561564493
s2~nonlin,val_s2,12,0.7651733619700919,-0.0033891364320310924,0.41267655644037815
answer,val_s2,14,0.9721393797084887,-0.008008467391394936,0.9189834847220474
s1,val_s2,14,0.9740674414379847,-0.007965684806477746,0.8766021605071097
s2,val_s2,14,0.9884117749410596,-0.02423886729478908,0.9445448137419421
